#PPI	ID_b	Sym_b	LocID_b	ID_p	Sym_p	LocID_p	Y2H	Exp	Hs	Dm	Ce	Sc	GO	Qcount
2441	1542	RUTBC1	9905	39	AFP	174	LacZ4							1
2442	1542	RUTBC1	9905	274	CELSR3	1951	LacZ4							1
2443	1542	RUTBC1	9905	837	Ilf2	67781	LacZ4	Memb:pos						1
2444	1542	RUTBC1	9905	876	KHDRBS3	10656	LacZ4							1
2445	1542	RUTBC1	9905	1472	RGMA	56963	LacZ4							1
2446	1542	RUTBC1	9905	1527	RPS25	6230	SD4		HPRD:22					1
2447	1543	RUVBL1	8607	897	KIAA1377	57562	LacZ4							1
2448	1544	RUVBL2	10856	552	FDFT1	2222	LacZ4							1
2449	1548	S100A10	6281	323	COPS6	10980	SD4		Y2H:40					1
2450	1551	S100A8	6279	174	C14orf1	11161	SD4		HPRD:31|Y2H:40					1
2451	1551	S100A8	6279	783	HRMT1L2	3276	SD4		HPRD:21|HPRD:31|Y2H:30|Y2H:40					1
2452	1551	S100A8	6279	1247	PDCD11	22984	LacZ4							1
2453	1551	S100A8	6279	1342	PPIA	5478	SD4		HPRD:22					1
2454	1553	SAFB2	9667	291	CHGB	1114	LacZ4							1
2455	1557	SAT	6303	9	ABCB8	11194	LacZ4							1
2456	1557	SAT	6303	594	FLJ13391	84141	SD4		Y2H:30|Y2H:40					1
2457	1557	SAT	6303	851	ITGB1BP3	27231	SD4			GIOT:31				1
2458	1557	SAT	6303	949	LOC125476	125476	LacZ4							1
2459	1557	SAT	6303	1087	MGC8721	51669	LacZ4							1
2460	1558	SCA2	6311	291	CHGB	1114	LacZ4							1
2461	1561	SCFD1	23256	428	DLST	1743	LacZ4	Bdg:pos						1
2462	1562	SCMH1	22955	1562	SCMH1	22955	LacZ4	Bdg:neg						1
2463	1574	SEPHS1	22929	215	C9orf9	11092	LacZ4							1
2464	1574	SEPHS1	22929	672	GBP2	2634	SD4		Y2H:30|Y2H:40					1
2465	1576	SERF2	10169	288	CHD3	1107	LacZ4							1
2466	1577	SERPINA5	5104	322	COPS6	10980	LacZ4							1
2467	1579	SERPINH1	871	196	C2orf18	54978	LacZ4							1
2468	1584	SFPQ	6421	767	HN1	51155	LacZ4							1
2469	1586	SFRS4	6429	729	HAP1	9001	LacZ4							1
2470	1589	SGNE1	6447	184	C1orf6	56893	LacZ4							1
2471	1597	SH3YL1	26751	1874	VIM	7431	SD4					MIPS:22		1
2472	1605	SIAT6	6487	25	ACTG1	71	SD4			GIOT:22				1
2473	1605	SIAT6	6487	1559	SCAMP2	10066	SD4		Y2H:40					1
2474	1605	SIAT6	6487	1897	ZBTB5	9925	SD4			GIOT:22				1
2475	1618	SLC25A11	8402	319	COPA	1314	LacZ4							1
2476	1622	SLC27A6	28965	285	CGI-32	51076	LacZ4							1
2477	1622	SLC27A6	28965	1769	TNFRSF10C	8794	SD4					MIPS:31		1
2478	1622	SLC27A6	28965	1872	VIM	7431	SD4		Y2H:40					1
2479	1628	SLC38A3	10991	1580	SETDB1	9869	LacZ4							1
2480	1639	SMT3H2	6613	1013	MAF1	84232	SD4					MIPS:31		1
2481	1640	SNAP25	6616	945	LOC112476	112476	LacZ4							1
2482	1641	SNAPAP	23557	927	LAMC1	3915	LacZ4							1
2483	1642	SNCAIP	9627	205	C7orf20	51608	SD4					MIPS:31		1
2484	1642	SNCAIP	9627	1591	SH2D3C	10044	SD4			GIOT:31				1
2485	1661	SPC18	23478	196	C2orf18	54978	LacZ4							1
2486	1662	SPG7	6687	1446	RALY	22913	SD4		Y2H:40					1
2487	1667	SPTAN1	6709	1293	PIN4	5303	SD4		HPRD:21|HPRD:22					1
2488	1669	SPUVE	11098	129	B2M	567	LacZ4							1
2489	1669	SPUVE	11098	294	CHP	11261	LacZ4							1
2490	1669	SPUVE	11098	406	DKFZP564D0478	84065	LacZ4							1
2491	1669	SPUVE	11098	481	EFNA3	1944	LacZ4							1
2492	1669	SPUVE	11098	632	FLJ34283	347862	LacZ4							1
2493	1669	SPUVE	11098	717	GRK6	2870	LacZ4							1
2494	1669	SPUVE	11098	787	HSPA4	3308	LacZ4							1
2495	1669	SPUVE	11098	821	IDN3	25836	LacZ4							1
2496	1669	SPUVE	11098	878	KIAA0056	23310	LacZ4							1
2497	1669	SPUVE	11098	1032	MAPK8IP2	23542	LacZ4							1
2498	1669	SPUVE	11098	1071	MGC2941	79142	LacZ4							1
2499	1669	SPUVE	11098	1464	RECQL4	9401	LacZ4							1
2500	1669	SPUVE	11098	1598	SHMT1	6470	LacZ4							1
2501	1669	SPUVE	11098	1739	TCF12	6938	LacZ4							1
2502	1669	SPUVE	11098	1796	TRAPPC4	51399	LacZ4							1
2503	1679	SSFA2	6744	1000	LUC7L2	51631	LacZ4							1
2504	1683	STAF65(gamma)	9913	1409	PTN	5764	LacZ4							1
2505	1685	STAR	6770	554	FEZ1	9638	LacZ4							1
2506	1687	STAU2	27067	897	KIAA1377	57562	LacZ4							1
2507	1692	STMN4	81551	841	IMMT	10989	LacZ4							1
2508	1692	STMN4	81551	1280	PHIP	55023	LacZ4							1
2509	1693	STRN4	29888	42	AK5	26289	LacZ4							1
2510	1693	STRN4	29888	106	ASNS	440	LacZ4							1
2511	1693	STRN4	29888	143	BAT1	7919	LacZ4							1
2512	1693	STRN4	29888	306	CLDN12	9069	LacZ4							1
2513	1693	STRN4	29888	677	GDF9	2661	SD4			GIOT:22				1
2514	1693	STRN4	29888	1151	NBEA	26960	SD4			GIOT:22				1
2515	1693	STRN4	29888	1288	PIK4CA	5297	SD4					MIPS:22		1
2516	1693	STRN4	29888	1610	SITPEC	51295	SD4			GIOT:13				1
2517	1693	STRN4	29888	1620	SLC25A6	293	SD4			GIOT:12|GIOT:22|GIOT:13				1
2518	1693	STRN4	29888	1665	Sprn	92170	SD4			GIOT:13				1
2519	1695	STUB1	10273	1101	MPP1	4354	SD4			GIOT:13				1
2520	1696	STX11	8676	1393	PSMC3	5702	SD4				WI5:22			1
2521	1696	STX11	8676	1627	SLC38A2	54407	LacZ4							1
2522	1699	STX1A	6804	892	KIAA1128	54462	LacZ4							1
2523	1704	SULT1E1	6783	174	C14orf1	11161	SD4		HPRD:31|Y2H:40					1
2524	1705	SUMF2	25870	549	FBXW7	55294	LacZ4							1
2525	1707	Supt5h	20924	361	DBN1	1627	LacZ4	Bdg:pos						1
2526	1707	Supt5h	20924	740	HCNGP	29115	LacZ4							1
2527	1710	SUV39H2	79723	964	LOC288353	288353	LacZ4							1
2528	1711	SVIL	6840	1000	LUC7L2	51631	LacZ4							1
2529	1715	T1A-2	10630	1784	TOM1L1	10040	LacZ4							1
2530	1717	TAC3	6866	1053	MDS025	60492	SD4		Y2H:40					1
2531	1721	TADA3L	10474	492	EIF3S1	8669	SD4		Y2H:40					1
2532	1728	TAZ	6901	291	CHGB	1114	LacZ4							1
2533	1730	TBC1D17	79735	900	KIAA1536	57658	LacZ4							1
2534	1730	TBC1D17	79735	1727	TAX1BP1	8887	LacZ4							1
2535	1731	TBCD	6904	658	G22P1	2547	SD4		HPRD:31					1
2536	1736	TCEA2	6919	44	AKT1S1	84335	LacZ4							1
2537	1736	TCEA2	6919	136	BAC11043		LacZ4							1
2538	1736	TCEA2	6919	540	FBF1	85302	LacZ4							1
2539	1736	TCEA2	6919	591	FLJ13111	80152	LacZ4							1
2540	1736	TCEA2	6919	887	KIAA0893	22911	LacZ4							1
2541	1736	TCEA2	6919	892	KIAA1128	54462	LacZ4							1
2542	1736	TCEA2	6919	1492	RPA1	6117	LacZ4							1
2543	1736	TCEA2	6919	1595	SH3GL2	6456	LacZ4							1
2544	1736	TCEA2	6919	1757	TIP-1	30851	LacZ4							1
2545	1740	TCF21	6943	71	APLP1	333	LacZ4							1
2546	1742	TDGF1	6997	145	BAT3	7917	SD4		Y2H:40					1
2547	1743	TERF1	7013	226	CAPNS1	826	SD4			GIOT:22|GIOT:31				1
2548	1743	TERF1	7013	425	DLG5	9231	SD4		Y2H:40					1
2549	1743	TERF1	7013	1475	RIC-8	60626	SD4				WI5:31			1
2550	1743	TERF1	7013	1596	SH3GL3	6457	SD4		Y2H:40					1
2551	1743	TERF1	7013	1907	ZNF145	7704	SD4		Y2H:40					1
2551	1743	TERF1	7013	1908	ZNF145	7704	SD4		Y2H:40					1
2552	1750	TH1L	51497	95	ARPC4	10093	LacZ4							1
2553	1750	TH1L	51497	520	EPRS	2058	SD4		Y2H:40					1
2554	1750	TH1L	51497	1576	SERF2	10169	LacZ4							1
2555	1752	THAP8	199745	436	DNCL1	8655	SD4		HPRD:22|HPRD:31					1
2556	1752	THAP8	199745	1788	TP53	7157	SD4	Memb:pos	HPRD:22|HPRD:31|Y2H:40					1
2557	1760	TM4SF1	4071	431	DNAJA1	3301	SD4		HPRD:21|HPRD:22					1
2558	1763	TM4SF6	7105	286	CHD3	1107	SD4		Y2H:40					1
2559	1769	TNFRSF10C	8794	72	APOA1	335	LacZ4							1
2560	1770	TNFRSF10C	8794	1079	MGC45871	359845	LacZ4							1
2561	1772	TNFRSF6	355	174	C14orf1	11161	SD4		HPRD:22|Y2H:40					1
2562	1773	TNFSF10	8743	22	ACP5	54	SD4		Y2H:40					1
2563	1774	TNFSF5IP1	56984	196	C2orf18	54978	LacZ4							1
2564	1778	TNRC4	11189	174	C14orf1	11161	SD4		HPRD:31|Y2H:40					1
2565	1779	TOB1	10140	1563	SCMH1	22955	SD4		Y2H:40					1
2566	1779	TOB1	10140	1580	SETDB1	9869	SD4		HPRD:13|Y2H:40					1
2567	1781	TOE1	114034	71	APLP1	333	LacZ4							1
2568	1782	TOE1	114034	432	Dnaja2	84026	SD4	Bdg:pos				MIPS:31		1
2569	1782	TOE1	114034	1844	UBL1	7341	SD4				WI5:22|WI5:13			1
2570	1785	TOMM20	9804	72	APOA1	335	LacZ4							1
2571	1785	TOMM20	9804	1341	PPHLN1	51535	LacZ4							1
2572	1786	TOPK	55872	670	GASP	9737	SD4		Y2H:40					1
2573	1791	TP53BP2	7159	1864	USP4	7375	LacZ4							1
2574	1792	TP53I3	9540	737	HCBP6	65991	SD4		Y2H:40					1
2575	1793	TPD52L1	7164	710	GPR135	64582	SD4		Y2H:40					1
2576	1793	TPD52L1	7164	742	HDAC1	3065	SD4		HPRD:22|HPRD:31					1
2577	1798	TRIAD3	54476	1798	TRIAD3	54476	LacZ4	Bdg:pos						1
2578	1802	TRIM46	80128	42	AK5	26289	LacZ4							1
2579	1808	TSC22	8848	326	CORO2B	10391	SD4			GIOT:13				1
2580	1808	TSC22	8848	1053	MDS025	60492	SD4		Y2H:40					1
2581	1810	TSPYL	7259	729	HAP1	9001	LacZ4							1
2582	1823	TUBB	73710	206	C7orf25	79020	SD4			GIOT:13				1
2583	1825	TUBB4	10381	177	C14orf147	171546	LacZ4							1
2584	1825	TUBB4	10381	847	INSM1	3642	LacZ4							1
2585	1825	TUBB4	10381	886	KIAA0746	23231	LacZ4							1
2586	1825	TUBB4	10381	929	LAPTM4A	9741	LacZ4							1
2587	1825	TUBB4	10381	982	LOC91266	91266	LacZ4							1
2588	1825	TUBB4	10381	1108	MRPL28	10573	SD4			GIOT:22				1
2589	1825	TUBB4	10381	1280	PHIP	55023	LacZ4							1
2590	1825	TUBB4	10381	1490	ROBO1	6091	LacZ4							1
2591	1832	UBC	7316	426	DLGAP4	22839	LacZ4							1
2592	1837	UBE2D3	7323	399	DKFZp434J0617	84206	SD4						GO:0006512	1
2593	1838	UBE2E1	7324	955	LOC220869	220869	LacZ4							1
2594	1838	UBE2E1	7324	1222	PAEP	5047	LacZ4							1
2595	1847	UBXD2	23190	1784	TOM1L1	10040	LacZ4							1
2596	1850	UGDH	7358	42	AK5	26289	LacZ4							1
2597	1851	ULK2	9706	1326	POLA2	23649	SD4		Y2H:30|Y2H:40					1
2598	1852	UMPS	7372	257	CDC42EP3	10602	LacZ4							1
2599	1859	USP11	8237	1580	SETDB1	9869	LacZ4							1
2600	1860	USP13	8975	459	DVL1	1855	SD4		HPRD:31					1
2601	1860	USP13	8975	737	HCBP6	65991	LacZ4							1
2602	1860	USP13	8975	1009	LZp40		LacZ4							1
2603	1860	USP13	8975	1666	SPRR2C	6702	LacZ4							1
2604	1861	USP22	23326	747	HEXA	3073	LacZ4							1
2605	1861	USP22	23326	1104	MRPL10	124995	LacZ4							1
2606	1861	USP22	23326	1398	PSME1	5720	LacZ4							1
2607	1861	USP22	23326	1561	SCFD1	23256	LacZ4							1
2608	1886	WFDC2	10406	1409	PTN	5764	LacZ4							1
2609	1890	XPNPEP1	7511	1326	POLA2	23649	SD4			GIOT:22				1
2610	1894	XTP3TPA	79077	1894	XTP3TPA	79077	LacZ4	Bdg:pos						1
2611	1898	ZCCHC10	54819	1292	PIN1	5300	SD4		HPRD:21|HPRD:22|HPRD:31|Y2H:40					1
2612	1902	ZFP64	55734	174	C14orf1	11161	SD4		HPRD:31|Y2H:40					1
2613	1906	ZNF11B	7558	729	HAP1	9001	LacZ4							1
2614	1913	ZNF297	9278	184	C1orf6	56893	SD4			GIOT:13				1
2615	1914	ZNF313	55905	42	AK5	26289	LacZ4							1
2616	1917	ZNF435	80345	608	FLJ20551	54977	SD4			GIOT:22				1
2617	1921	ZNF585B	92285	1475	RIC-8	60626	SD4			GIOT:22				1
2618	1923	ZNF594	84622	702	GOLGA2	2801	LacZ4							1
2619	4	24432	65057	941	LLGL1	3996	SD4							0
2620	10	ABCB8	11194	198	C4orf14	84273	SD4							0
2621	15	ABCF3	55324	198	C4orf14	84273	SD4							0
2622	15	ABCF3	55324	750	HIRIP3	8479	SD4							0
2623	15	ABCF3	55324	1098	MOCS2	4338	SD4							0
2624	15	ABCF3	55324	1626	SLC35E1	79939	SD4							0
2625	15	ABCF3	55324	1664	SPP1	6696	SD4							0
2626	15	ABCF3	55324	1734	TBPL1	9519	SD4							0
2627	19	ACK1	10188	100	ARSE	415	SD4							0
2628	19	ACK1	10188	1054	MDS028	55846	SD4							0
2629	19	ACK1	10188	1453	RASGEF1C	255426	SD4							0
2630	19	ACK1	10188	1500	RPL18A	6142	SD4							0
2631	19	ACK1	10188	1582	SEZ6	124925	SD4							0
2632	19	ACK1	10188	1587	SFRS5	6430	SD4							0
2633	19	ACK1	10188	1878	VTI1B	10490	SD4							0
2634	21	ACP5	54	1907	ZNF145	7704	SD4							0
2635	28	ACTG1	71	1416	PTPRO	5800	SD4							0
2636	32	ACTR1B	10120	286	CHD3	1107	SD4							0
2637	35	ADP-GK	83440	677	GDF9	2661	SD4							0
2638	37	AES	166	244	CCL7	6354	SD4							0
2639	37	AES	166	662	GABARAP	11337	SD4							0
2640	37	AES	166	1500	RPL18A	6142	SD4							0
2641	43	AKR1C3	8644	18	ACINUS	22985	SD4							0
2642	68	APEH	327	626	FLJ23375	80021	SD4							0
2643	78	APR-3	51374	989	LPP	4026	SD4							0
2644	81	ARF4L	379	1076	MGC40499	245812	SD4							0
2645	85	ARHGDIA	396	1604	SIAT4C	6484	SD4							0
2646	88	ARHH	399	870	KCNH2	3757	SD4							0
2647	94	ARPC3	10094	280	CETP	1071	SD4							0
2648	94	ARPC3	10094	416	DKFZp761A052	55593	SD4							0
2649	94	ARPC3	10094	579	FLJ10916	55258	SD4							0
2650	94	ARPC3	10094	998	LTA4H	4048	SD4							0
2651	97	ARR3	407	960	LOC283248	283248	SD4							0
2652	97	ARR3	407	1025	MAP2K7	5609	SD4							0
2653	98	ARRB2	409	1164	NDUFS7	374291	SD4							0
2654	113	ATP5C1	509	1237	PAWR	5074	SD4							0
2655	113	ATP5C1	509	1915	ZNF337	26152	SD4							0
2656	125	AURKB	9212	1732	TBL3	10607	SD4							0
2657	128	AXIN1	8312	1593	SH3GL1	6455	SD4	Bdg:neg						0
2658	133	B4GALT3	8703	1708	SURF2	6835	SD4							0
2659	140	BAIAP1	9223	672	GBP2	2634	SD4							0
2660	163	BRD4	23476	206	C7orf25	79020	SD4							0
2661	163	BRD4	23476	289	CHFR	55743	SD4							0
2662	163	BRD4	23476	305	CLDN1	9076	SD4							0
2663	167	BRP44L	51660	24	ACTC	70	SD4							0
2664	167	BRP44L	51660	662	GABARAP	11337	SD4							0
2665	169	C10orf4	118924	192	C21orf33	8209	SD4							0
2666	169	C10orf4	118924	728	HABP4	22927	SD4	Bdg:neg						0
2667	169	C10orf4	118924	1026	MAP3K12	7786	SD4	Bdg:pos						0
2668	178	C14orf170	56252	159	BMP1	649	SD4							0
2669	179	C16orf34	90861	658	G22P1	2547	SD4							0
2670	180	C17orf35	8834	1563	SCMH1	22955	SD4							0
2671	186	C20orf3	57136	985	LOXL3	84695	SD4							0
2672	187	C20orf30	29058	80	ARF4L	379	SD4							0
2673	187	C20orf30	29058	659	G45IP3		SD4							0
2674	187	C20orf30	29058	1504	RPL28	6158	SD4							0
2675	187	C20orf30	29058	1765	TMEM9	252839	SD4							0
2676	194	C2F	10436	57	ANXA3	306	SD4							0
2677	194	C2F	10436	349	CTSE	1510	SD4							0
2678	194	C2F	10436	652	FUS2	24142	SD4							0
2679	194	C2F	10436	754	HIVEP1	3096	SD4							0
2680	194	C2F	10436	1391	PSMB7	5695	SD4							0
2681	194	C2F	10436	1399	PSME1	5720	SD4							0
2682	196	C2orf18	54978	1734	TBPL1	9519	SD4							0
2683	197	C3orf6	152137	1532	RPS3A	6189	SD4							0
2684	201	C6orf199	221264	1260	PEA15	8682	SD4							0
2685	205	C7orf20	51608	115	ATP5H	10476	SD4							0
2686	205	C7orf20	51608	914	KIFC2	90990	SD4							0
2687	205	C7orf20	51608	1075	MGC40107	254863	SD4							0
2688	205	C7orf20	51608	1279	PHGDHL1	337867	SD4	Bdg:pos						0
2689	205	C7orf20	51608	1407	PTMS	5763	SD4							0
2690	205	C7orf20	51608	1658	SOD2	6648	SD4							0
2691	209	C9orf25	203259	907	KIBRA	23286	SD4							0
2692	210	C9orf26	90865	341	CRMP1	1400	SD4							0
2693	212	C9orf74	81605	1732	TBL3	10607	SD4							0
2694	217	CA2	760	895	KIAA1337	57540	SD4							0
2695	219	CAB55302		1048	MDFI	4188	SD4							0
2696	223	CADPS	8618	1000	LUC7L2	51631	SD4							0
2697	225	CANX	821	1815	TU3A	11170	SD4							0
2698	234	CBR1	873	303	CKN1	1161	SD4							0
2699	248	CCT3	7203	770	HNRPA0	10949	SD4							0
2700	255	CDC2L1	984	212	C9orf74	81605	SD4							0
2701	256	CDC42	998	1142	MYO9A	4649	SD4							0
2702	258	CDCA1	83540	108	ATF3	467	SD4							0
2703	263	CDK5RAP2	55755	1170	NEFL	4747	SD4							0
2704	264	CDK5RAP3	80279	1678	SRPRB	58477	SD4							0
2705	267	CDKN1A	1026	609	FLJ20580	54987	SD4							0
2706	267	CDKN1A	1026	851	ITGB1BP3	27231	SD4							0
2707	267	CDKN1A	1026	1618	SLC25A11	8402	SD4	Memb:neg						0
2708	273	CELSR2	1952	321	COPEB	1316	SD4							0
2709	273	CELSR2	1952	669	GARS	2617	SD4							0
2710	273	CELSR2	1952	1278	PHF10	55274	SD4							0
2711	289	CHFR	55743	664	GABBR1	2550	SD4							0
2712	289	CHFR	55743	850	ITGAE	3682	SD4							0
2713	289	CHFR	55743	887	KIAA0893	22911	SD4							0
2714	295	CHPF	79586	1292	PIN1	5300	SD4							0
2715	296	CHPPR	9650	1292	PIN1	5300	SD4							0
2716	297	CHRNB1	1140	322	COPS6	10980	SD4							0
2717	302	CKN1	1161	1425	QP-C	27089	SD4							0
2718	314	COL7A1	1294	546	FBXL2	25827	SD4							0
2719	314	COL7A1	1294	794	HSPA8	3312	SD4							0
2720	314	COL7A1	1294	802	HSPC055	29066	SD4							0
2721	314	COL7A1	1294	983	LOC92799	92799	SD4							0
2722	337	CREB1	1385	780	HPS6	79803	SD4							0
2723	346	CSTA	1475	1409	PTN	5764	SD4							0
2724	353	CUTL1	1523	216	CA12	771	SD4							0
2725	359	DAZAP2	9802	1759	TLE1	7088	SD4							0
2726	360	DBI	1622	1052	MDS018	60490	SD4							0
2727	361	DBN1	1627	821	IDN3	25836	SD4							0
2728	366	DCTN1	1639	1272	PGAM1	5223	SD4							0
2729	372	DDR1	780	3	2310026E23Rik	67621	SD4							0
2730	371	DDR1	780	951	LOC150421	150421	SD4							0
2731	374	DDX18	8886	341	CRMP1	1400	SD4							0
2732	374	DDX18	8886	843	INADL	10207	SD4	Bdg:pos						0
2733	374	DDX18	8886	1124	MTA1	9112	SD4							0
2734	375	DDX19	11269	130	B3GALT4	8705	SD4							0
2735	375	DDX19	11269	193	C21orf6	10069	SD4							0
2736	375	DDX19	11269	1377	PRPSAP1	5635	SD4							0
2737	375	DDX19	11269	1613	SKP1A	6500	SD4							0
2738	376	DDX24	57062	173	C11orf15	56674	SD4							0
2739	376	DDX24	57062	215	C9orf9	11092	SD4							0
2740	376	DDX24	57062	533	FADD	8772	SD4							0
2741	376	DDX24	57062	844	INDO	3620	SD4							0
2742	376	DDX24	57062	1111	MRPL4	51073	SD4							0
2743	376	DDX24	57062	1197	NRXN2	9379	SD4							0
2744	376	DDX24	57062	1364	PRF1	5551	SD4							0
2745	376	DDX24	57062	1411	PTPN23	25930	SD4							0
2746	376	DDX24	57062	1445	RAE1	8480	SD4							0
2747	384	DEXI	28955	1731	TBCD	6904	SD4							0
2748	391	DHX29	54505	1730	TBC1D17	79735	SD4	Memb:neg						0
2749	398	DKFZP434H132	56905	1519	RPLP1	6176	SD4							0
2750	401	DKFZP434K046	57017	30	ACTL6	51412	SD4							0
2751	401	DKFZP434K046	57017	903	KIAA1623	57719	SD4							0
2752	413	DKFZP586J0619	26173	381	DEAF1	10522	SD4							0
2753	415	DKFZp586P2220		1365	PRG1	5552	SD4							0
2754	415	DKFZp586P2220		1684	STAMBP	10617	SD4							0
2755	417	DKFZp761A132	84256	523	ERBB3	2065	SD4	Bdg:neg						0
2756	418	DKFZp761B1514	84248	1762	TM4SF2	7102	SD4							0
2757	420	DKFZp762E1312	55355	855	ITM1	3703	SD4							0
2758	424	DLEU1	10301	90	ARL10C	55207	SD4	Memb:neg						0
2759	427	DLGAP4	22839	1315	PLP2	5355	SD4							0
2760	429	DMPK	1760	662	GABARAP	11337	SD4							0
2761	430	DMWD	1762	1340	PPBP	5473	SD4							0
2762	439	DNM1	1759	1754	TIMM50	92609	SD4							0
2763	440	DNM1L	10059	1607	SIRT3	23410	SD4							0
2764	441	DNM2	1785	126	AWP1	54469	SD4							0
2765	441	DNM2	1785	496	EIF3S6IP	51386	SD4							0
2766	441	DNM2	1785	1262	PEF	23578	SD4							0
2767	441	DNM2	1785	1344	PPIB	5479	SD4							0
2768	444	DOC-1R	10263	1880	WARS	7453	SD4							0
2769	452	DPYSL5	56896	789	HSPA5	3309	SD4	Bdg:pos						0
2770	460	DVL3	1857	1003	LY6H	4062	SD4							0
2771	499	Eif4a2	13682	308	CLNS1A	1207	SD4							0
2772	500	EIF4EBP1	1978	1129	MVD	4597	SD4							0
2773	501	EIF4G1	1981	58	ANXA5	308	SD4							0
2774	515	EPB41L3	23136	1063	MGC15730	84966	SD4							0
2775	516	EPB49	2039	1645	SNRPD2	6633	SD4							0
2776	518	EPHX2	2053	1181	NIPSNAP3A	25934	SD4							0
2777	526	ETHE1	23474	122	ATP6V1H	51606	SD4							0
2778	529	EZH2	2146	1637	SMS	6611	SD4							0
2779	530	F10	2159	752	HIST1H1C	3006	SD4							0
2780	530	F10	2159	1092	MGST3	4259	SD4							0
2781	547	FBXO18	84893	1290	PIM2	11040	SD4							0
2782	547	FBXO18	84893	1497	RPL13A	23521	SD4							0
2783	550	FCGR2B	2213	174	C14orf1	11161	SD4							0
2784	557	FIBP	9158	1486	RNF32	140545	SD4							0
2785	559	FKBP8	23770	1030	MAPK14	1432	SD4							0
2786	573	FLJ10415	55139	125	AURKB	9212	SD4							0
2787	573	FLJ10415	55139	191	C20orf98	80023	SD4							0
2788	573	FLJ10415	55139	217	CA2	760	SD4							0
2789	573	FLJ10415	55139	507	EMS1	2017	SD4							0
2790	576	FLJ10521	55160	60	ANXA9	8416	SD4							0
2791	576	FLJ10521	55160	453	DRAP1	10589	SD4	Bdg:pos						0
2792	576	FLJ10521	55160	969	LOC362598	362598	SD4							0
2793	576	FLJ10521	55160	1193	NR4A1	3164	SD4							0
2794	576	FLJ10521	55160	1564	SCN2A2	6326	SD4							0
2795	578	FLJ10842	55750	739	HCK	3055	SD4							0
2796	578	FLJ10842	55750	1257	PDLIM1	9124	SD4							0
2797	578	FLJ10842	55750	1655	SNX4	8723	SD4							0
2798	582	FLJ11078	55295	18	ACINUS	22985	SD4							0
2799	584	FLJ11506	79719	1853	UNC119	9094	SD4							0
2800	589	FLJ12949	65095	1517	RPLP0	6175	SD4							0
2801	591	FLJ13111	80152	1052	MDS018	60490	SD4	Bdg:pos						0
2802	595	FLJ13397	80013	1514	RPL8	6132	SD4							0
2803	604	FLJ20442	54935	1514	RPL8	6132	SD4							0
2804	608	FLJ20551	54977	608	FLJ20551	54977	SD4							0
2805	612	FLJ20758	55037	824	IFITM2	10581	SD4							0
2806	612	FLJ20758	55037	1734	TBPL1	9519	SD4							0
2807	619	FLJ22557	79768	216	CA12	771	SD4							0
2808	624	FLJ23185	80126	291	CHGB	1114	SD4							0
2809	628	FLJ23825	284004	1236	PARK2	5071	SD4							0
2810	633	FLJ35220	284131	1378	PRPSAP2	5636	SD4							0
2811	634	FLJ38944	126272	475	EEF1G	1937	SD4							0
2812	635	FLJ44216	375484	1818	TUBA1	7277	SD4							0
2813	637	FLT3LG	2323	1271	PFN2	5217	SD4							0
2814	647	FTL	2512	665	GADD45A	1647	SD4							0
2815	656	FXYD6	53826	709	GPR108	56927	SD4							0
2816	657	FZR1	51343	206	C7orf25	79020	SD4							0
2817	657	FZR1	51343	431	DNAJA1	3301	SD4							0
2818	684	GLRA2	2742	145	BAT3	7917	SD4							0
2819	684	GLRA2	2742	709	GPR108	56927	SD4							0
2820	689	GMRP-1	84280	17	ACINUS	22985	SD4							0
2821	689	GMRP-1	84280	926	LAMA5	3911	SD4							0
2822	697	GNB5	10681	492	EIF3S1	8669	SD4							0
2823	697	GNB5	10681	1194	NR6A1	2649	SD4							0
2824	703	GOLGB1	2804	232	CAV2	858	SD4							0
2825	703	GOLGB1	2804	1156	NDUFA1	4694	SD4							0
2826	703	GOLGB1	2804	1624	SLC2A3	6515	SD4							0
2827	703	GOLGB1	2804	1878	VTI1B	10490	SD4							0
2828	704	GOLPH2	51280	2	1110032E16Rik	268490	SD4							0
2829	704	GOLPH2	51280	131	B3GNT4	79369	SD4							0
2830	704	GOLPH2	51280	191	C20orf98	80023	SD4							0
2831	704	GOLPH2	51280	298	CIAO1	9391	SD4							0
2832	704	GOLPH2	51280	307	CLK1	1195	SD4							0
2833	704	GOLPH2	51280	384	DEXI	28955	SD4							0
2834	704	GOLPH2	51280	490	EIF2B3	8891	SD4							0
2835	704	GOLPH2	51280	502	ELAC2	60528	SD4							0
2836	704	GOLPH2	51280	636	FLOT1	10211	SD4							0
2837	704	GOLPH2	51280	714	GRIK5	2901	SD4							0
2838	704	GOLPH2	51280	1181	NIPSNAP3A	25934	SD4							0
2839	704	GOLPH2	51280	1630	SLC40A1	30061	SD4							0
2840	704	GOLPH2	51280	1744	TEX27	60685	SD4							0
2841	704	GOLPH2	51280	1828	U5-116KD	9343	SD4							0
2842	706	GOT2	2806	1899	ZDHHC6	64429	SD4							0
2843	707	GPAA1	8733	407	DKFZP564J157	54458	SD4							0
2844	707	GPAA1	8733	714	GRIK5	2901	SD4							0
2845	712	GPS1	2873	1730	TBC1D17	79735	SD4							0
2846	715	GRINL1A	81488	1611	SIVA	10572	SD4							0
2847	726	H1F0	3005	198	C4orf14	84273	SD4							0
2848	746	HERPUD1	9709	842	IMPA2	3613	SD4							0
